frequency_hz,transit_magnitude,rc_magnitude,combined_magnitude
332560056.1895107,0.9999878718104078,0.9999934200750575,0.999981291965268
338621692.47000235,0.9999874256575951,0.9999931780243604,0.9999806037677373
344793815.36400366,0.9999869630924986,0.9999929270696228,0.9999798902543307
351078438.73232716,0.9999864835113778,0.999992666883309,0.9999791504938048
357477613.14281476,0.999985986288285,0.9999923971258357,0.999978383520665
363993426.53940386,0.9999854707742453,0.9999921174451283,0.9999775883339009
370628004.92338866,0.9999849362964134,0.9999918274761617,0.9999767638956836
377383513.04709756,0.9999843821571918,0.9999915268404844,0.9999759091300087
384262155.1202216,0.9999838076333224,0.9999912151457239,0.9999750229212938
391266175.5290025,0.999983211974943,0.9999908919850756,0.9999741041129243
398397859.56854415,0.999982594404607,0.9999905569367716,0.9999731515057407
405659534.1884652,0.9999819541162703,0.9999902095635297,0.999972163856477
413053568.7521438,0.9999812902742385,0.9999898494119838,0.9999711398761368
420582375.8098012,0.999980602012077,0.9999894760120921,0.9999700782283132
428248411.8856769,0.9999798884314792,0.9999890888765235,0.9999689775274425
436054178.27955157,0.9999791486010963,0.9999886875000219,0.9999678363369995
444002221.88287914,0.999978381555319,0.9999882713587473,0.9999666531676213
452095136.00979537,0.9999775862930201,0.9999878399095921,0.9999654264751648
460335561.24327296,0.9999767617762467,0.9999873925894718,0.9999641546586924
468726186.29669964,0.9999759069288651,0.9999869288145918,0.9999628360583819
477269748.8911587,0.9999750206351584,0.9999864479796845,0.9999614689533639
485969036.6487114,0.9999741017383686,0.9999859494572205,0.9999600515594738
494826888.00193,0.9999731490391884,0.9999854325965889,0.9999585820269261
503846193.12005883,0.9999721612941957,0.99998489672325,0.9999570584379013
513029894.85200626,0.9999711372142313,0.9999843411378536,0.9999554788040433
522380989.68655723,0.999970075462716,0.9999837651153285,0.9999538410638659
531902528.7300758,0.9999689746539074,0.9999831679039345,0.9999521430800634
541597618.7020301,0.9999678333510912,0.999982548724284,0.9999503826367242
551469422.948663,0.9999666500647065,0.9999819067683239,0.9999485574364386
561521162.4751396,0.9999654232504024,0.9999812411982815,0.9999466650973022
571756116.9965073,0.9999641513070227,0.9999805511455725,0.9999447031498113
582177626.0078123,0.9999628325745162,0.9999798357096674,0.9999426690336384
592789089.8737205,0.9999614653317725,0.9999790939569178,0.9999405600942978
603593970.9380012,0.9999600477943735,0.9999783249193374,0.9999383735796782
614595794.6532307,0.9999585781122677,0.9999775275933399,0.9999361066364572
625798150.7310869,0.9999570543673547,0.9999767009384304,0.999933756306378
637204694.3136224,0.9999554745709838,0.9999758438758489,0.9999313195223944
648819147.1658614,0.9999538366613581,0.999974955287162,0.9999287931046675
660645298.8901594,0.9999521385008455,0.9999740340128047,0.9999261737564213
672687008.1626848,0.9999503778731904,0.99997307885057,0.999923458059645
684948203.9924409,0.999948552480619,0.9999720885540386,0.9999206424706323
697432887.0032358,0.9999466599408467,0.9999710618309551,0.9999177233153654
710145130.739019,0.9999446977839654,0.9999699973415428,0.9999146967847218
723089082.9930116,0.9999426634492244,0.9999688936967563,0.9999115589295088
736268967.1610613,0.9999405542816878,0.9999677494564708,0.9999083056553153
749689083.6196667,0.9999383675287722,0.9999665631276046,0.9999049327171738
763353811.1291181,0.9999361003366558,0.9999653331621714,0.9999014357140265
777267608.262214,0.9999337497465552,0.9999640579552642,0.9998978100829891
791435014.8590158,0.9999313126908659,0.9999627358429608,0.9998940510934013
805860653.5081389,0.9999287859891614,0.9999613651001564,0.9998901538406639
820549231.0549892,0.9999261663440436,0.9999599439383144,0.9998861132398436
835505540.137575,0.9999234503368434,0.9999584705031347,0.9998819240190471
850734460.7502285,0.9999206344231605,0.9999569428721379,0.9998775807125521
866240961.8358834,0.9999177149282393,0.9999553590521576,0.9998730776536806
882030102.9073539,0.9999146880421794,0.9999537169767458,0.9998684089674207
898107035.6981705,0.9999115498149631,0.9999520145034775,0.9998635685627666
914477005.8435043,0.9999082961513063,0.9999502494111595,0.9998585501247863
931145354.5917301,0.9999049228053162,0.9999484193969369,0.9998533471063921
948117520.5471871,0.9999014253749546,0.9999465220732919,0.9998479527198132
965399041.4447045,0.9998977992962976,0.9999445549649334,0.9998423599277525
982995555.9564724,0.999894039837584,0.9999425155055719,0.9998365614342222
1000912805.5318421,0.999890142093045,0.9999404010345774,0.99983054967504
1019156636.270686,0.999886100976508,0.9999382087935126,0.9998243168079786
1037733000.8308374,0.9998819112147638,0.9999359359225413,0.9998178547025541
1056647960.3704011,0.9998775673406911,0.9999335794567017,0.9998111549294366
1075907686.525363,0.9998730636861312,0.9999311363220479,0.9998042087494805
1095518463.4233122,0.9998683943744938,0.9999286033316456,0.9997970071023425
1115486689.7338436,0.9998635533131,0.9999259771814213,0.9997895405946896
1135818880.7563367,0.9998585341852373,0.999923254445864,0.9997817994879736
1156521670.5457892,0.9998533304419264,0.9999204315735621,0.9997737736857544
1177601814.0773993,0.9998479352933838,0.9999175048825829,0.9997654527205625
1199066189.4505997,0.9998423417001732,0.9999144705556798,0.9997568257402797
1220921800.133269,0.999836542364029,0.9999113246353234,0.9997478814940178
1243175777.2468452,0.9998305297183453,0.9999080630185536,0.9997386083174853
1265835381.893092,0.9998242959183145,0.9999046814516389,0.9997289941178114
1288908007.5232747,0.9998178328307054,0.9999011755245442,0.9997190263578245
1312401182.3505163,0.9998111320232634,0.9998975406651923,0.999708692039743
1336322571.8061533,0.9998041847537245,0.9998937721335187,0.9996979776882792
1360679981.0407796,0.9997969819584241,0.9998898650153061,0.9996868693331191
1385481357.4710124,0.999789514240489,0.9998858142157944,0.999675352490765
1410734793.3725424,0.9997817718575966,0.9998816144530573,0.9996634121457121
1436448528.5205357,0.999773744709282,0.9998772602511358,0.9996510327309354
1462630952.8781292,0.9997654223237836,0.9998727459329197,0.9996381981076667
1489290609.333936,0.9997567938444034,0.999868065612771,0.9996248915444295
1516436196.489447,0.9997478480153676,0.9998632131888759,0.9996110956953095
1544076571.4972413,0.9997385731671692,0.9998581823353179,0.9995967925774301
1572220752.9509249,0.9997289572013721,0.9998529664938602,0.9995819635476053
1600877923.8277493,0.9997189875748602,0.9998475588654291,0.9995665892781422
1630057434.4848638,0.9997086512835058,0.9998419524012863,0.999550649731757
1659768805.7101731,0.9996979348452419,0.999836139793877,0.9995341241355774
1690021731.8288472,0.9996868242825135,0.9998301134673454,0.9995169909541957
1720826083.8663418,0.9996753051040859,0.9998238655677053,0.9994992278617424
1752191912.7692463,0.9996633622861841,0.9998173879526481,0.9994808117129343
1784129452.6846642,0.9996509802529466,0.9998106721809825,0.9994617185130766
1816649124.2994783,0.999638142856156,0.9998037095016882,0.9994419233869634
1849761538.2404416,0.9996248333542347,0.9997964908425697,0.9994214005466524
1883477498.5362465,0.9996110343904656,0.9997890067984972,0.999400123258062
1917808006.142701,0.9995967279704182,0.9997812476192192,0.999378063806354
1952764262.5321555,0.9995818954385484,0.9997732031967307,0.9993551934600571
1988357673.3483572,0.9995665174539402,0.9997648630521825,0.9993314824338855
2024599852.1279218,0.9995505739651623,0.9997562163223132,0.999306899850207
2061502624.0896366,0.9995340441842019,0.9997472517453881,0.9992814136991092
2099078029.9928238,0.9995169065594477,0.9997379576466262,0.9992549907970161
2137338330.066082,0.999499138747683,0.9997283219230992,0.9992275967438042
2176296008.0075006,0.9994807175850552,0.9997183320280795,0.9991991958783593
2215963775.0580115,0.9994616190569864,0.9997079749548213,0.9991697512325268
2256354574.1487155,0.9994418182669791,0.9996972372197539,0.9991392244833863
2297481584.124078,0.9994212894042891,0.9996861048450634,0.9991075759038045
2339358224.0418673,0.9994000057104118,0.9996745633406424,0.9990747643111916
2381998157.5516148,0.9993779394443473,0.9996625976853903,0.9990407470144089
2425415297.352827,0.9993550618465975,0.999650192307829,0.9990054797587536
2469623809.7344685,0.9993313431018478,0.9996373310660238,0.998968916668956
2514638119.1971827,0.9993067523002895,0.9996239972267738,0.9989310101901209
2560472913.1597705,0.9992812573975292,0.9996101734440507,0.9988917110265332
2607143146.7514467,0.9992548251730369,0.9995958417366605,0.9988509680782613
2654664047.69145,0.9992274211870804,0.9995809834650964,0.9988087283754739
2703051121.257595,0.9991990097360897,0.999565579307558,0.9987649370103927
2752320155.3453746,0.9991695538063954,0.9995496092351049,0.9987195370667967
2802487225.619342,0.9991390150262831,0.9995330524859164,0.9986724695469927
2853568700.7582088,0.999107353616302,0.9995158875386232,0.9986236732961632
2905581247.795831,0.999074528337766,0.9994980920846819,0.9985730849240007
2958541837.5592594,0.9990404964393818,0.9994796429997541,0.9985206387235303
3012467750.206093,0.9990052136019356,0.9994605163140607,0.9984662665870291
3067376580.862696,0.9989686338809726,0.99944068718167,0.9984098979189334
3123286245.365195,0.9989307096473907,0.9994201298486871,0.9983514595456363
3180214986.1051154,0.9988913915258807,0.9993988176203041,0.9982908756220655
3238181377.981573,0.9988506283311315,0.9993767228266702,0.9982280675349265
3297204334.461951,0.99880836700172,0.9993538167875452,0.9981629538025042
3357303113.7530494,0.998764552531609,0.9993300697756877,0.9980954499708964
3418497325.0847197,0.9987191278991587,0.9993054509789427,0.9980254685065653
3480806935.1080112,0.99867203399357,0.999279928460975,0.997952918685071
3544252274.4100313,0.9986232095386659,0.9992534691206094,0.9978777064758693
3608854044.147318,0.9985725910139184,0.9992260386497251,0.9977997344230299
3674633322.8004837,0.9985201125726157,0.9991976014896564,0.9977189015217394
3741611573.051614,0.9984657059570815,0.9991681207860512,0.997635103090455
3809810648.7872534,0.9984093004108285,0.9991375583421307,0.9975482306385499
3879252802.228953,0.998350822587546,0.9991058745702995,0.9974581717293081
3949960691.1937957,0.9982901964568084,0.9990730284420497,0.9973648098381124
4021957386.4872675,0.9982273432063861,0.9990389774361002,0.997268024205663
4095266379.430875,0.9981621811410434,0.999003677484716,0.9971676896860674
4169911589.5269713,0.9980946255776959,0.9989670829181407,0.9970636765896248
4245917372.263294,0.9980245887368067,0.9989291464070871,0.9969558505201425
4323308527.0597515,0.9979519796298763,0.9988898189032145,0.9968440722065915
4402110305.360061,0.99787670394291,0.9988490495775314,0.9967281973289354
4482348418.870874,0.9977986639157014,0.9988067857566545,0.9966080763379261
4564049047.951062,0.9977177582168014,0.9987629728568523,0.9964835542686867
4647238850.154019,0.9976338818140178,0.9987175543158029,0.9963544705478766
4731944968.925375,0.997546925840289,0.9986704715219935,0.9962206587942365
4818195042.45971,0.9974567774547775,0.9986216637416843,0.9960819466123088
4906017212.718231,0.9973633196990105,0.9985710680433566,0.9959381553791086
4995440134.61112,0.9972664313479079,0.9985186192195733,0.9957891000235444
5086492985.347131,0.9971659867555125,0.9984642497061612,0.9956345887983468
5179205473.953629,0.9970618556952474,0.9984078894986366,0.9954744230442861
5273607850.970151,0.9969539031945138,0.998349466065788,0.995308396946446
5369730918.318653,0.9968419893634352,0.9982889042603263,0.9951362972823077
5467606039.353663,0.9967259692175504,0.9982261262265163,0.9949579031614053
5567265149.095618,0.9966056924942528,0.9981610513046931,0.9947729857563052
5668740764.650735,0.9964810034627645,0.9980935959325743,0.9945813080246506
5772065995.820769,0.9963517407274294,0.9980236735432702,0.9943826244220211
5877274555.906317,0.9962177370241025,0.9979511944598952,0.9941766806053369
5984400772.706635,0.9960788190094068,0.9978760657866802,0.9939632131265494
6093479599.720572,0.9959348070426185,0.9977981912964872,0.9937419491163406
6204546627.551039,0.9957855149599459,0.9977174713146206,0.9935126059575647
6317638095.517755,0.9956307498409446,0.997633802598833,0.993274890948149
6432790903.48151,0.9954703117668168,0.9975470782154179,0.9930285009531791
6550042623.883973,0.9953039935703308,0.9974571874112825,0.9927731220458794
6669431514.006953,0.9951315805770916,0.9973640154818938,0.9925084291372118
6790996528.455113,0.9949528503378838,0.9972674436349831,0.9922340855938014
6914777331.866207,0.9947675723518044,0.9971673488499025,0.9919497428439024
7040814311.852992,0.9945755077798899,0.99706360373252,0.9916550399711179
7169148592.18103,0.9943764091489453,0.9969560763655393,0.9913496032955867
7299822046.186661,0.9941700200452634,0.9968446301541328,0.9910330459423475
7432877310.439721,0.9939560747979235,0.9967291236667737,0.9907049673966004
7568357798.654816,0.9937342981513474,0.9966094104711529,0.9903649530455791
7706307715.856944,0.9935044049267917,0.9964853389650689,0.990012573706763
7846772072.804373,0.9932660996724294,0.9963567522021776,0.9896473851421461
7989796700.67536,0.9930190763016938,0.9962234877124895,0.9892689275583081
8135428266.021762,0.992763017719524,0.9960853773175053,0.9888767250920173
8283714285.995708,0.9924975954361654,0.9959422469398804,0.988470285281123
8434703143.853624,0.9922224691681608,0.9957939164075099,0.9880490985204926
8588444104.742879,0.9919372864261647,0.9956401992519344,0.98761263750277
8744987331.776186,0.9916416820892064,0.9954809025009631,0.9871603566437364
8904383902.398987,0.9913352779650281,0.9953158264654143,0.9866916914920831
9066685825.055174,0.991017682336107,0.9951447645198881,0.9862060581234106
9231946056.156576,0.9906884894909785,0.9949675028774753,0.9857028525182968
9400218517.361752,0.9903472792404668,0.9947838203583268,0.9851814499243063
9571558113.16969,0.989993616418425,0.9945934881520034,0.9846412042018179
9746020748.83443,0.9896270503665855,0.9943962695735428,0.984081447153601
9923663348.605585,0.9892471144031255,0.9941919198131776,0.9835014878380894
10104543874.302315,0.9888533252745358,0.9939801856796601,0.9829006118663325
10288721344.22488,0.9884451825903998,0.9937608053371508,0.9822780806826629
10476255852.411522,0.9880221682406719,0.9935335080356391,0.9816331308291331
10667208588.246107,0.9875837457950655,0.9932980138348854,0.9809649731938549
10861641856.4232,0.9871293598841436,0.993054033321878,0.9802727922433925
11059619097.277052,0.986658435561726,0.9928012673218205,0.9795557452394464
11261204907.48112,0.9861703776482257,0.992539406602676,0.9788129614401067
11466465061.124884,0.9856645700545352,0.9922681315733205,0.978043541286034
11675466531.17484,0.9851403750860952,0.99198711197537,0.9772465555719884
11888277511.326664,0.9845971327267883,0.9916960065687731,0.9764210446042202
12104967438.25562,0.9840341599023151,0.9913944628112805,0.9755660173443055
12325607014.272839,0.9834507497227264,0.9910821165319321,0.974680450540115
12550268230.393772,0.9828461707038065,0.9907585915987288,0.9737632878447071
12779024389.828392,0.9822196659670166,0.9904234995806825,0.9728134389240217
13011950131.898003,0.9815704524177488,0.9900764394044785,0.9718297785544079
13249121456.389584,0.9808977199016496,0.9897169970060051,0.9708111457110982
13490615748.352673,0.9802006303388228,0.9893447449770639,0.96975634264892
